"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","Month_encoded","VisitorType_isNew_Visitor","VisitorType_isReturning_Visitor","Session_Duration","Page_Count","Avg_Duration_Per_Page"
"5","117.3333333","4","82","33","813.3888889","0.028205128","0.050940171","0","0","May","3","2","8","4","Returning_Visitor","1","0","4","0","1","1012.7222222","42","24.112433861905"
"13","388.3","8","417","67","6483.775","0.00375","0.01725","24.27165","0","May","2","2","4","2","Returning_Visitor","0","0","4","0","1","7289.075","88","82.830397727273"
"0","0","0","0","4","206.5","0","0.016666667","0","0","May","3","2","1","4","Returning_Visitor","0","0","4","0","1","206.5","4","51.625"
"1","27","2","22","16","408.25","0","0.014117647","0","0","May","4","1","1","4","Returning_Visitor","0","0","4","0","1","457.25","19","24.065789473684"
"8","245.0833333","1","194","93","3646.966667","0.005154639","0.022696032","4.629470103","0","May","3","2","1","13","Returning_Visitor","0","0","4","0","1","4086.0500003","102","40.059313728431"
"3","13","0","0","26","2058.5","0","0.039506173","8.887111111","1","May","2","2","1","3","Returning_Visitor","1","1","4","0","1","2071.5","29","71.431034482759"
"0","0","1","0","50","1115.459524","0.007843137","0.015686275","0","0","May","3","2","6","4","Returning_Visitor","1","0","4","0","1","1115.459524","51","21.871755372549"
"4","214","1","0","5","259","0","0.0375","0","0","May","1","1","1","3","New_Visitor","1","0","4","1","0","473","10","47.3"
"3","99","0","0","23","831.6904762","0.004166667","0.019444444","0","0","May","3","2","4","13","Returning_Visitor","0","0","4","0","1","930.6904762","26","35.795787546154"
"0","0","0","0","10","126.8333333","0.04","0.06","0","0","May","2","5","1","1","Returning_Visitor","0","0","4","0","1","126.8333333","10","12.68333333"
"5","52.5","0","0","24","1365.5","0.002777778","0.03","0","0","May","2","7","7","4","Returning_Visitor","1","0","4","0","1","1418","29","48.896551724138"
"0","0","0","0","52","1624.223485","0.007692308","0.032692308","0","1","May","2","2","7","6","Returning_Visitor","1","0","4","0","1","1624.223485","52","31.235067019231"
"0","0","0","0","2","0","0.2","0.2","0","0","May","2","2","5","13","Returning_Visitor","0","0","4","0","1","0","2","0"
"0","0","0","0","20","1511","0","0.025","0","0.6","May","2","2","3","6","Returning_Visitor","0","0","4","0","1","1511","20","75.55"
"0","0","0","0","26","364.6666667","0.065384615","0.086538462","0","0.8","May","2","2","3","13","Returning_Visitor","0","0","4","0","1","364.6666667","26","14.025641026923"
"5","142.5","1","56","29","1073.5","0","0.016129032","0","0","May","1","1","5","4","Returning_Visitor","0","0","4","0","1","1272","35","36.342857142857"
"1","4","0","0","24","957.9","0.025","0.032638889","22.74458333","0.4","May","3","2","6","13","Returning_Visitor","0","1","4","0","1","961.9","25","38.476"
"0","0","0","0","5","134","0.02","0.026666667","0","0","May","1","2","2","2","Returning_Visitor","1","0","4","0","1","134","5","26.8"
"0","0","0","0","38","1608.5","0.005263158","0.034210526","0","0.6","May","2","2","5","1","Returning_Visitor","0","0","4","0","1","1608.5","38","42.328947368421"
"3","37","1","9","17","1075.713095","0.011111111","0.034920635","0","0","May","3","2","1","2","Returning_Visitor","1","0","4","0","1","1121.713095","21","53.414909285714"
"0","0","0","0","16","994.5757576","0.0375","0.034583333","0","0.6","May","1","1","1","3","Returning_Visitor","0","0","4","0","1","994.5757576","16","62.16098485"
"0","0","0","0","29","1137.166667","0","0.007142857","22.27457143","0","May","1","8","1","11","Returning_Visitor","1","1","4","0","1","1137.166667","29","39.212643689655"
"5","543","6","320.5","20","2039","0","0.016296296","25.38925926","0","May","2","2","1","2","Returning_Visitor","0","1","4","0","1","2902.5","31","93.629032258065"
"0","0","0","0","8","222","0","0.028571429","53.47457143","0","May","1","1","1","2","New_Visitor","1","1","4","1","0","222","8","27.75"
"0","0","0","0","4","108","0","0.05","0","0.8","May","3","2","3","2","Returning_Visitor","0","0","4","0","1","108","4","27"
"5","79","1","12","54","1603.333333","0.005084746","0.025423729","0","0.4","May","2","2","6","4","Returning_Visitor","0","0","4","0","1","1694.333333","60","28.238888883333"
"0","0","0","0","3","0","0.2","0.2","0","0","May","1","1","9","4","Returning_Visitor","1","0","4","0","1","0","3","0"
"0","0","0","0","6","56.5","0.066666667","0.116666667","0","0","May","2","6","1","3","Returning_Visitor","1","0","4","0","1","56.5","6","9.4166666666667"
"0","0","0","0","19","522","0.021052632","0.034210526","0","0","May","2","2","7","2","Returning_Visitor","0","0","4","0","1","522","19","27.473684210526"
"8","143.1666667","1","22","87","2531.060479","0.006896552","0.017705157","0.860484729","0","May","1","1","1","1","Returning_Visitor","0","0","4","0","1","2696.2271457","96","28.085699434375"
"0","0","0","0","33","601.9714286","0.006451613","0.012903226","0","0","May","2","2","7","13","Returning_Visitor","0","0","4","0","1","601.9714286","33","18.241558442424"
"2","738","0","0","26","1840.666667","0.008","0.042","0","0","May","2","2","7","13","Returning_Visitor","0","0","4","0","1","2578.666667","28","92.095238107143"
"8","245.1666667","2","114.5","129","3098.912088","0","0.001704261","9.073052632","0","May","2","4","1","4","Returning_Visitor","1","0","4","0","1","3458.5787547","139","24.881861544604"
"0","0","0","0","3","8","0","0.1","0","0","May","2","2","1","3","Returning_Visitor","0","0","4","0","1","8","3","2.6666666666667"
"0","0","0","0","19","337.1666667","0","0.003508772","0","1","May","1","1","9","3","Returning_Visitor","1","0","4","0","1","337.1666667","19","17.745614036842"
"8","246.5","0","0","74","2326.666667","0","0.002597403","5.015272727","0","May","2","4","3","2","New_Visitor","0","0","4","1","0","2573.166667","82","31.380081304878"
"0","0","0","0","4","64","0","0.05","0","0.4","May","2","5","3","1","Returning_Visitor","0","0","4","0","1","64","4","16"
"4","65.16666667","0","0","31","736.7833333","0","0.008823529","0","0.6","May","2","2","8","3","Returning_Visitor","0","0","4","0","1","801.94999997","35","22.912857142"
"7","156.9","0","0","32","1123.691667","0.002702703","0.011312741","6.588","0","May","3","5","7","2","New_Visitor","0","1","4","1","0","1280.591667","39","32.835683769231"
"0","0","0","0","50","1232.02684","0","0.001666667","173.4697917","0","May","2","2","9","2","New_Visitor","0","1","4","1","0","1232.02684","50","24.6405368"
"4","74.21428571","0","0","32","1367.630952","0.008928571","0.0203125","50.82975","0","May","3","2","1","2","Returning_Visitor","1","1","4","0","1","1441.84523771","36","40.051256603056"
"0","0","0","0","4","39","0","0.05","0","0","May","2","2","8","3","Returning_Visitor","0","0","4","0","1","39","4","9.75"
"5","210.7777778","3","215","33","1887.694444","0.008571429","0.032380952","11.69485714","0","May","3","2","3","13","Returning_Visitor","0","1","4","0","1","2313.4722218","41","56.42615175122"
"0","0","0","0","5","48","0.08","0.093333333","0","0.8","May","3","2","4","13","Returning_Visitor","0","0","4","0","1","48","5","9.6"
"3","92.16666667","1","39","46","1388.866667","0.004166667","0.029444444","24.40764444","0","May","2","4","2","2","Returning_Visitor","0","0","4","0","1","1520.03333367","50","30.4006666734"
"3","102","0","0","18","1107.466667","0.022222222","0.029444444","0","0.2","May","1","1","6","3","Returning_Visitor","0","0","4","0","1","1209.466667","21","57.593650809524"
"1","37","0","0","81","2533.833333","0.002531646","0.010230908","0","0","May","2","2","3","4","Returning_Visitor","0","0","4","0","1","2570.833333","82","31.351626012195"
"0","0","0","0","2","51","0","0.05","0","0","May","3","2","1","7","Returning_Visitor","1","0","4","0","1","51","2","25.5"
"2","51","0","0","23","637.5","0","0.009090909","0","0","May","2","2","3","13","Returning_Visitor","0","0","4","0","1","688.5","25","27.54"
"3","90.51111111","0","0","24","669.9166667","0","0.002777778","0","0","May","2","2","4","3","New_Visitor","0","0","4","1","0","760.42777781","27","28.163991770741"
"2","37","0","0","24","1270.166667","0.013043478","0.017391304","0","0","May","2","2","1","6","Returning_Visitor","0","0","4","0","1","1307.166667","26","50.275641038462"
"8","185","0","0","14","186.1666667","0.021052632","0.035087719","0","0","May","3","2","3","4","Returning_Visitor","0","0","4","0","1","371.1666667","22","16.871212122727"
"0","0","0","0","8","140.5","0.025","0.05","0","0","May","2","4","1","3","Returning_Visitor","0","0","4","0","1","140.5","8","17.5625"
"0","0","0","0","9","147","0.022222222","0.014814815","0","0","May","2","2","7","3","Returning_Visitor","0","0","4","0","1","147","9","16.333333333333"
"0","0","0","0","20","769.5","0","0.052","0","0","May","2","2","1","13","Returning_Visitor","0","0","4","0","1","769.5","20","38.475"
"0","0","0","0","1","0","0.2","0.2","0","0","May","4","1","1","3","Returning_Visitor","0","0","4","0","1","0","1","0"
"1","21","0","0","20","973.5833333","0.00952381","0.016190476","0","0","May","2","2","3","4","Returning_Visitor","1","0","4","0","1","994.5833333","21","47.361111109524"
"0","0","2","40","12","306.3333333","0.028571429","0.078571429","0","0.8","May","2","6","7","13","Returning_Visitor","0","0","4","0","1","346.3333333","14","24.738095235714"
"0","0","0","0","2","10","0","0.1","0","0","May","1","1","1","3","Returning_Visitor","0","0","4","0","1","10","2","5"
"0","0","0","0","60","3386","0.025333333","0.063888889","0","0.8","May","2","2","1","6","Returning_Visitor","0","0","4","0","1","3386","60","56.433333333333"
"3","131","0","0","8","117.6666667","0","0.006666667","0","0","May","1","1","4","5","New_Visitor","1","0","4","1","0","248.6666667","11","22.606060609091"
"1","0","0","0","1","0","0.2","0.2","0","0.6","May","1","1","4","2","Returning_Visitor","0","0","4","0","1","0","2","0"
"0","0","0","0","9","143.5","0","0.033333333","0","0","May","2","2","1","13","Returning_Visitor","0","0","4","0","1","143.5","9","15.944444444444"
"0","0","0","0","11","1160","0","0.018181818","20.60836364","0","May","2","2","1","4","New_Visitor","0","1","4","1","0","1160","11","105.45454545455"
"4","165","0","0","22","1058.189474","0","0.022173913","0","0","May","2","2","1","1","Returning_Visitor","0","0","4","0","1","1223.189474","26","47.045749"
"1","6","0","0","29","354.8333333","0","0.010344828","0","0","May","1","1","1","1","Returning_Visitor","1","0","4","0","1","360.8333333","30","12.027777776667"
"1","6","0","0","53","2241.5","0.003846154","0.026923077","0","0.4","May","2","4","9","20","Returning_Visitor","0","0","4","0","1","2247.5","54","41.62037037037"
"3","30","0","0","37","518","0","0.015384615","0","0","May","2","10","1","3","Returning_Visitor","0","0","4","0","1","548","40","13.7"
"3","222.5","0","0","11","764.5","0.015384615","0.043589744","0","0","May","2","2","6","11","Returning_Visitor","0","0","4","0","1","987","14","70.5"
"0","0","0","0","17","582.4","0.066666667","0.071111111","0","0.2","May","3","2","4","13","Returning_Visitor","0","0","4","0","1","582.4","17","34.258823529412"
"15","641.5357143","3","298.6666667","13","798.5357143","0","0.011594203","0","0","May","3","2","2","4","Returning_Visitor","0","0","4","0","1","1738.7380953","31","56.088325654839"
"0","0","0","0","8","623.0769231","0","0.010884354","0","0","May","3","2","4","3","Returning_Visitor","0","0","4","0","1","623.0769231","8","77.8846153875"
"7","128.1666667","1","41","89","2213.819048","0.013541667","0.034151181","0.936979167","0.4","May","3","2","1","6","Returning_Visitor","0","0","4","0","1","2382.9857147","97","24.566863038144"
"0","0","0","0","41","647.8166667","0.0125","0.026666667","0","0.4","May","2","2","6","1","Returning_Visitor","0","0","4","0","1","647.8166667","41","15.800406504878"
"6","203.5","0","0","13","645.5","0","0.004166667","0","0.6","May","2","2","3","2","New_Visitor","0","0","4","1","0","849","19","44.684210526316"
"10","1271.5","0","0","41","1221.138095","0","0.007801418","71.46597872","0","May","2","2","2","4","Returning_Visitor","0","1","4","0","1","2492.638095","51","48.875256764706"
"0","0","0","0","34","606.7857143","0.017647059","0.040441176","0","0.4","May","1","1","1","3","Returning_Visitor","0","0","4","0","1","606.7857143","34","17.846638655882"
"11","494.1666667","4","151","180","4773.335638","0.000537634","0.008600444","0","0","May","2","2","3","3","Returning_Visitor","0","0","4","0","1","5418.5023047","195","27.787191306154"
"0","0","2","30.66666667","13","307.5714286","0.013333333","0.052777778","0","1","May","1","1","1","2","Returning_Visitor","1","0","4","0","1","338.23809527","15","22.549206351333"
"0","0","0","0","3","293.5","0","0.133333333","0","0.4","May","2","2","1","5","Returning_Visitor","0","0","4","0","1","293.5","3","97.833333333333"
"3","61.19642857","0","0","24","747.4","0.028985507","0.025793651","26.34343478","0.4","May","3","2","6","11","Returning_Visitor","0","0","4","0","1","808.59642857","27","29.948015872963"
"2","10","5","53","37","1578","0","0.0125","0","0.8","May","2","2","7","4","Returning_Visitor","0","0","4","0","1","1641","44","37.295454545455"
"3","602","0","0","64","1810.966667","0.003174603","0.012962963","0","0","May","3","2","1","6","Returning_Visitor","0","0","4","0","1","2412.966667","67","36.014427865672"
"0","0","0","0","4","118","0","0.025","0","0","May","1","1","8","3","Returning_Visitor","0","0","4","0","1","118","4","29.5"
"0","0","0","0","8","710","0","0.025","45.4895","0.8","May","1","1","6","4","Returning_Visitor","0","1","4","0","1","710","8","88.75"
"0","0","0","0","4","87.5","0","0.05","0","0","May","2","2","4","3","Returning_Visitor","0","0","4","0","1","87.5","4","21.875"
"0","0","0","0","10","338.5","0","0.02","32.382","0","May","2","2","2","1","Returning_Visitor","0","1","4","0","1","338.5","10","33.85"
"0","0","0","0","9","237.3333333","0","0.031666667","0","0","May","1","1","1","3","Returning_Visitor","0","0","4","0","1","237.3333333","9","26.370370366667"
"0","0","0","0","27","190.25","0.016","0.04","0","0.2","May","2","2","3","3","Returning_Visitor","0","0","4","0","1","190.25","27","7.0462962962963"
"0","0","0","0","11","500","0","0.02","44.388","0","May","2","2","3","2","Returning_Visitor","0","1","4","0","1","500","11","45.454545454545"
"0","0","0","0","2","54","0.05","0.15","0","0","May","1","1","1","1","Returning_Visitor","0","0","4","0","1","54","2","27"
"3","19","0","0","53","2544.166667","0.00617284","0.016049383","0","0","May","2","2","3","2","Returning_Visitor","0","0","4","0","1","2563.166667","56","45.770833339286"
"11","157.0583333","5","514","79","2605.702273","0","0.006407828","14.8513125","0","May","2","2","7","3","Returning_Visitor","0","1","4","0","1","3276.7606063","95","34.492216908421"
"4","203.5","0","0","8","296.55","0","0.02","0","0","May","1","1","8","2","Returning_Visitor","0","0","4","0","1","500.05","12","41.670833333333"
"6","99.5","0","0","11","143","0","0.014285714","0","0","May","2","10","8","2","Returning_Visitor","0","0","4","0","1","242.5","17","14.264705882353"
"2","279.5","0","0","5","426","0","0.014285714","0","0","May","1","1","4","2","Returning_Visitor","1","0","4","0","1","705.5","7","100.78571428571"
"11","334.75","0","0","20","598.7785714","0","0.007692308","26.59353846","0.2","May","2","10","1","5","New_Visitor","0","1","4","1","0","933.5285714","31","30.113824883871"
"0","0","0","0","9","120","0.022222222","0.066666667","0","0","May","1","1","1","4","Returning_Visitor","0","0","4","0","1","120","9","13.333333333333"
"0","0","0","0","1","0","0.2","0.2","0","0.2","May","1","1","4","3","Returning_Visitor","0","0","4","0","1","0","1","0"
"0","0","0","0","3","48","0.066666667","0.066666667","0","0","May","1","1","1","3","Returning_Visitor","0","0","4","0","1","48","3","16"
